cell_id,x,y,Level0,Level1,Level2,leiden_coarse,major_type,fine_type
imjijdko-1,3391.459717,3252.519531,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjijgpg-1,3392.536621,3260.553711,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjinlhd-1,3399.834717,3254.598389,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjjjehf-1,3381.389648,3250.649414,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjjkhog-1,3384.1604,3265.916748,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjjlnhf-1,3381.896973,3257.839844,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjjnjbk-1,3379.189941,3274.334229,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjknmaa-1,3452.600586,3228.606689,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjlafpd-1,3454.984131,3247.280518,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjlbpmi-1,3452.557617,3237.599854,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjldgco-1,3454.308105,3243.412598,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjleenk-1,3440.375,3244.902588,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjljjco-1,3443.314697,3235.907471,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjllefi-1,3423.484619,3237.300293,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjlmiia-1,3432.000732,3249.679688,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjmeneg-1,3419.039063,3247.818604,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjmhima-1,3414.362549,3232.002686,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjmmgja-1,3431.969238,3235.832031,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjncenb-1,3399.009766,3203.398682,imm,B cells,Plasma,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
imjnkapa-1,3381.733154,3206.711426,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
imjnmomk-1,3385.533203,3202.016602,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjnngoi-1,3379.909912,3225.953369,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjofckm-1,3395.564697,3228.172852,tum,Tumor,Proliferating Immune II,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
imjofill-1,3375.315918,3225.348633,str,Smooth Muscle,SM Stress Response,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjonjdg-1,3388.695557,3220.020508,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imjpccdc-1,3408.317627,3203.82251,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imjpchmb-1,3400.48999,3209.833984,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imjpilhp-1,3407.628418,3212.239746,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),FCN1+ Inflammatory Macrophage
imjplenc-1,3403.022705,3216.224854,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
imkaannc-1,3416.052002,3203.988525,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imkacicl-1,3423.016602,3201.876709,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imkaefli-1,3419.615723,3177.07251,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Enteroendocrine progenitor cell
imkalfof-1,3425.587158,3226.906494,str,Smooth Muscle,Unknown III (SM),3,Plasma cell,IgG3+ Plasma cell
imkbbcdf-1,3427.59082,3221.77124,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
imkbbhdf-1,3429.467773,3215.640869,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imkbgoah-1,3433.922607,3182.205078,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imkbhcal-1,3431.697021,3194.13501,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Enteroendocrine progenitor cell
imkblnhm-1,3430.825928,3203.185547,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imkbmokb-1,3448.681152,3214.541992,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
imkclnig-1,3441.56958,3223.46582,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imkcpglp-1,3414.556885,3212.708984,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
imkdblli-1,3421.672119,3217.088623,str,Smooth Muscle,Epithelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imkdnila-1,3422.645996,3207.401611,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imkdpnef-1,3415.014893,3216.580078,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
imkeephd-1,3446.342041,3190.955566,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Enteroendocrine progenitor cell
imkegkol-1,3440.633301,3201.762939,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imkehpdg-1,3437.767578,3193.332764,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Enteroendocrine progenitor cell
imkeidmp-1,3442.15625,3196.317383,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Enteroendocrine progenitor cell
imkejmak-1,3450.101318,3204.376221,imm,B cells,Plasma,3,Plasma cell,IgG3+ Plasma cell
imkekaif-1,3466.651123,3112.701416,epi,Intestinal Epithelial,Goblet,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imkepfmc-1,3478.61377,3116.463867,imm,B cells,Plasma,3,Plasma cell,IgA plasma cell
imkepgkc-1,3470.412598,3123.988037,str,Fibroblast,Fibroblast,2,Goblet cell,CD8+ Cytotoxic T cell (activated)
imkfadcp-1,3471.805176,3131.133545,str,Smooth Muscle,Epithelial,2,Goblet cell,CD8+ Cytotoxic T cell (activated)
imkffefj-1,3470.708984,3135.936035,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imkfjjgj-1,3459.710205,3262.111328,str,Smooth Muscle,vSM,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imkfokmn-1,3460.34668,3273.433594,str,Fibroblast,Fibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imkgegje-1,3464.616211,3265.936768,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imkhanah-1,3453.79541,3250.405762,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Myofibroblastic Cancer-Associated Fibroblast (mCAF)
imkhbjcm-1,3457.362793,3217.049316,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imkheeio-1,3453.49707,3210.56958,imm,T cells,CD4 T cell,3,Plasma cell,IgG3+ Plasma cell
imkhfneb-1,3474.572754,3205.733398,imm,B cells,Plasma,3,Plasma cell,IgG3+ Plasma cell
imkhiifk-1,3485.074707,3297.250732,str,Endothelial,Lymphatic Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
imkhijnd-1,3485.806885,3198.938477,str,Fibroblast,Fibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
imkhiocn-1,3508.071777,3190.227051,imm,B cells,Plasma,3,Plasma cell,Plasma cell
imkhjbjo-1,3496.790527,3251.2229,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imkhoplh-1,3502.3479,3253.510742,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
imkhpbgo-1,3510.560303,3198.487549,imm,T cells,CD8 Cytotoxic T cell,3,Plasma cell,IgG3+ Plasma cell
imkihagg-1,3480.911865,3231.250977,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imkijcfc-1,3474.490723,3143.802979,str,Fibroblast,Myofibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
imkiniof-1,3481.550781,3157.934326,str,Fibroblast,CAF,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
imkjefkg-1,3471.130615,3145.917969,tum,Tumor,Tumor V,2,Goblet cell,Deep Crypt Secretory cell
imkjgnll-1,3474.806396,3152.078125,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imkjkakk-1,3478.572021,3173.134766,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imkjklgo-1,3484.367188,3180.104492,imm,Myeloid,Neutrophil,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imkjmcch-1,3487.355957,3177.311768,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
imkjmeko-1,3453.591309,3176.172119,tum,Tumor,Tumor III,2,Goblet cell,Deep Crypt Secretory cell
imkjmpnl-1,3461.517578,3171.79541,tum,Tumor,Tumor V,2,Goblet cell,Deep Crypt Secretory cell
imkjndmi-1,3458.937988,3167.496582,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imkkfkok-1,3490.797363,3140.243652,imm,B cells,Plasma,3,Plasma cell,Plasma cell
imkkhffh-1,3496.014893,3153.235352,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imkkjcaj-1,3494.394531,3147.218018,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imkkndbp-1,3485.251953,3135.65625,imm,B cells,Plasma,3,Plasma cell,Plasma cell
imklcbng-1,3488.303711,3163.33667,str,Fibroblast,Fibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imkldmia-1,3485.199219,3173.211426,imm,Myeloid,Mast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imklgnll-1,3485.203125,3167.538818,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imklnnkd-1,3506.741455,3164.087158,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
imkmcjcf-1,3508.557373,3156.12915,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
imkmcofd-1,3506.59375,3140.79541,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imkmdjjk-1,3456.414795,3141.235596,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imkmggoc-1,3460.101807,3130.463867,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imkmgpkb-1,3463.000977,3133.818604,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imkmhcen-1,3465.425537,3141.600098,tum,Tumor,Tumor V,2,Goblet cell,Deep Crypt Secretory cell
imkmhhob-1,3462.6875,3138.054199,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Enteroendocrine progenitor cell
imkmhmjc-1,3482.099854,3059.664307,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imkmmogf-1,3486.690918,3073.380371,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imkmpdbo-1,3489.743164,3066.852051,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imkmpmba-1,3487.467529,3056.62793,epi,Intestinal Epithelial,Goblet,2,Goblet cell,REG4+ Goblet cell
imknedkj-1,3500.375244,3124.028809,imm,B cells,Plasma,3,Plasma cell,IgG3+ Plasma cell
imknffap-1,3506.626953,3125.827637,imm,B cells,Plasma,3,Plasma cell,Plasma cell (PECAM1+)
imknhlaa-1,3509.33252,3122.7771,imm,B cells,Plasma,3,Plasma cell,Plasma cell
imknieha-1,3500.567871,3103.234131,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Enteroendocrine progenitor cell
imknlioi-1,3495.711914,3118.53833,imm,B cells,Plasma,3,Plasma cell,Plasma cell
imknpeag-1,3504.874268,3060.343506,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imkocgjh-1,3497.001709,3073.28125,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imkoedef-1,3507.376221,3071.513672,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imkofgdk-1,3511.922119,3067.751465,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imkoillf-1,3494.553467,3064.273438,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imkojghf-1,3489.443115,3040.82251,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imkopofk-1,3491.127686,3051.280762,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imkpcnde-1,3486.591797,3044.629883,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imkphjim-1,3482.533936,3046.650391,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imkpjndk-1,3500.776611,3046.829102,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imkpneip-1,3470.049805,3108.829346,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imkpogde-1,3483.591553,3110.258301,tum,Tumor,Tumor I,2,Goblet cell,Enteroendocrine progenitor cell
imkponlh-1,3476.833008,3108.909668,imm,B cells,Plasma,3,Plasma cell,Plasma cell
imlabpdf-1,3465.411133,3125.271729,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imladlda-1,3471.615234,3094.492188,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
imlaeilk-1,3484.029297,3096.907471,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imlajebp-1,3471.486328,3099.94043,str,Smooth Muscle,Epithelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
imlakipp-1,3458.210449,3050.505371,tum,Tumor,Proliferating Immune II,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imlanoal-1,3463.782715,3067.251221,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
imlaolch-1,3467.72876,3064.698486,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
imlaonha-1,3458.721924,3061.675293,str,Smooth Muscle,Epithelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imlbbgdo-1,3473.069824,3073.42334,tum,Tumor,Proliferating Immune II,2,Goblet cell,Deep Crypt Secretory cell
imlbcmae-1,3472.313477,3090.334473,str,Fibroblast,Myofibroblast,2,Goblet cell,Immature Goblet cell
imlbfanb-1,3476.912842,3086.019287,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imlbhkbm-1,3483.526611,3081.476807,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imlbiabd-1,3480.193848,3072.300781,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Deep Crypt Secretory cell
imlbielk-1,3461.353516,3072.007324,,Neuronal,Enteric Glial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
imlbiggd-1,3466.537598,3091.737793,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
imlbipch-1,3468.125732,3080.624512,str,Fibroblast,Fibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
imlbjcna-1,3461.176514,3082.0271,str,Fibroblast,Myofibroblast,2,Goblet cell,CD8+ Cytotoxic T cell (activated)
imlbmnkj-1,3476.70874,3050.189697,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imlbnnch-1,3471.162842,3052.927979,tum,Tumor,Tumor I,3,Plasma cell,IgA plasma cell
imlccgfe-1,3504.33252,2791.635986,str,Fibroblast,Myofibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
imlcdioo-1,3512.141113,2791.027344,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imlcehlp-1,3500.858643,2787.231201,str,Fibroblast,Fibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
imlcfbnh-1,3508.28125,2780.968994,imm,B cells,Plasma,3,Plasma cell,Plasma cell
imlcigmn-1,3501.051025,2845.014648,imm,T cells,CD8 Cytotoxic T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
imlckcnm-1,3508.775146,2872.46875,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imlcmjhe-1,3509.6604,2866.183594,imm,Myeloid,Macrophage,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imlcmmoh-1,3511.77417,2858.668213,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
imlcnkkl-1,3497.566162,2884.591064,str,Smooth Muscle,Epithelial,2,Goblet cell,CD8+ Cytotoxic T cell (activated)
imlcppmj-1,3498.661865,2866.812988,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Cancer-Associated Fibroblast (apCAF)
imldcoeh-1,3501.213135,2833.717773,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
imldeemo-1,3502.023438,2828.171387,str,Fibroblast,Pericytes,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Pericyte-like CAF
imldghbm-1,3506.635986,2829.831543,str,Smooth Muscle,Unknown III (SM),1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Mast cell
imldkbog-1,3510.036621,2805.660889,imm,B cells,Plasma,3,Plasma cell,IgA plasma cell
imldoiph-1,3497.854736,2815.70752,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
imldopih-1,3509.102295,2796.09082,str,Fibroblast,Fibroblast,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Antigen-presenting Tumor-Associated Macrophage
imleabmo-1,3508.687988,2801.092041,imm,B cells,Plasma,3,Plasma cell,IgG3+ Plasma cell
imlfdlin-1,3495.316406,2801.456543,str,Endothelial,Endothelial,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),Endothelial cell
imlfemnn-1,3519.318115,2860.541992,epi,Intestinal Epithelial,Goblet,2,Goblet cell,Immature Goblet cell
imlfnbge-1,3506.098633,2857.289551,imm,T cells,CD4 T cell,1,Antigen-presenting Cancer-Associated Fibroblast (apCAF),T cell
